doc#12,"1578.74 1580.09 WENDY: [3We''ve3] been taking a lot of [4stuff in to her, 1579.61 1580.09 MARCI: [4She''s __ 1580.09 1580.59 WENDY: cause4] __ 1580.09 1581.59 MARCI: .. She''s4] doing you know the k_ __ 1581.59 1582.29 [5the k_ @@5], 1581.59 1582.24 KENDRA: [5(THROAT)5] 1582.29 1582.89 MARCI: (H) I __ 1582.89 1583.64 I can''t get over. 1583.64 1585.24 Grandma .. m=akes us a quilt, 1585.24 1588.09 .. and she",makes,"a double_bed <coll>quilt</coll> for our king_size bed, 1588.09 1589.34 .. so of course it doesn''t fit. 1589.34 1589.69 .. So, 1589.69 1590.69 [(H) @I] __ 1589.74 1590.69 KEVIN: [@=] 1589.69 1591.05 KENDRA: [So she''s <X giving X> it] to me. 1591.05 1594.55 MARCI: .. I bought some extra= ... calico, 1594.55 1595.80 to put around [the e]dges, 1595.11 1595.47 WENDY: [Right], 1595.80 1596.50 MARCI: three sides. 1596.50"
doc#13,"2I2]t''s [3as high as it could go? 149.81 150.12 JOE: [3See, 150.12 151.25 .. so they''re well within, 150.90 151.38 KURT: .. Okay. 151.38 152.10 .. I just wondered. 151.38 153.48 JOE: .. They''re well within their .. debt to income3]. 152.10 153.79 KURT: I (H)= always heard the3] figures, 153.79 155.02 and never did know what was high, 155.02 155.17 and, 155.17 155.43 JOE: Right. 155.43 156.46 KURT: low don''t",make,"any <coll>difference</coll> . 156.46 156.71 JOE: Yeah. 156.71 157.61 (H) [Um], 157.07 158.47 FRED: [So you said they''re] gonna be .. fifteen? 158.47 159.01 JOE: .. Mhm. 159.01 160.66 .. Fifteen over twenty-three so, 160.66 163.44 (H) their debt to income (THROAT) isn''t a problem, 163.44 163.94 .. the, 163.94 165.08 (H) uh=, 165.08 166.86 .. problem as I see it is, 166.86 167.99 .. the value of the house, 167.99 168.73"
doc#14,"but it''s effective today. 1689.91 1694.95 (H) And then they electronically ... transfer= .. his licenses, 1694.95 1695.54 .. to his- -- 1695.54 1696.68 .. to to LCL. </s><s> 2.660 2.805 JOANNE: But, 2.805 4.685 so these slides <X should X> be real interesting. 6.140 6.325 KEN: ... Yeah. 6.325 7.710 I think it''ll be real interesting 7.710 8.535 I think it''ll be a real, 8.535 9.815 (H) a good slide show. 9.815 11.065 .. Too bad you can''t",make,"<coll>@it</coll> . 11.625 13.805 LENORE : ... (TSK) Who else do you know that''s been there besides .. what''s her name. 13.805 15.450 KEN: (TSK) (H) % [Just ~Jessie and] ~Shana, 14.200 14.715 JOANNE: [~Shana, 14.715 15.210 her], 15.450 16.140 KEN: that''s all. 16.675 17.009 ... Yeah, 17.009 17.453 ~Shana''s, 17.453 18.020 sort of, 18.201 19.343 JOANNE: .. (H) I wanna go. 19.808 20.840 ... [(H"
doc#14,". 772.345 772.765 .. yeah=. 772.765 773.200 It was like, 773.200 774.410 <SLUR XX[XX SLUR> 774.030 774.960 KEN: [I mean ~Harry] -- 774.315 775.485 JOANNE: and] never knew where he wa=s, 775.485 775.925 and he''d get, 775.925 776.095 like- -- 776.095 777.715 (H) He''d have r- tons of money, 777.715 777.915 like, 777.915 779.195 (H) he % .. like .. would .. go -- 779.195 780.830 .. w- .. he w-",make,"a <coll>lot</coll> of money. 780.830 781.980 .. He''d get paid once a week. 781.980 783.505 He''d have r=olls of hundreds, 783.505 784.720 or= something in his pocket, 784.720 785.935 and he''d wake up somewhere, 785.935 786.755 and it''d be all gone, 786.755 787.865 he didn''t know where it went. 787.800 789.220 (H) that kind of shit. 789.220 791.005 (H) ... Jewelry=, 791.005 791.570 and rings, 791.570 792.780 and things would be missing=, 792.755 793.020 and"
doc#15,": [Mhm], 270.960 272.921 BRAD: .. (H) when you buy tapes at the Wherehouse, 272.921 274.292 .. [they''re ..] in Dolby. 272.921 273.447 TAMMY: [right]. 274.946 275.456 ... [2(THROAT)2] 274.946 275.727 BRAD: [2(H) U=m2], 275.727 278.565 (TSK) ... in addition to that it gives you Dolby C. 278.565 278.996 TAMMY: .. [Mhm], 278.996 280.622 BRAD: [(H)] When you''re",making,"your own <coll>tapes</coll> at ho=me, 280.622 281.977 like let''s [2say2] from the CD, 280.925 281.228 TAMMY: [2hm2]. 281.977 282.360 [3Mhm3], 281.977 284.241 BRAD: [3(H)3] making a tape to play back on this tape [4deck4], 283.922 284.289 TAMMY: [4mhm4], 284.289 285.612 BRAD: you''re gonna wanna record it in Dolby C. 285.612 286.011 TAMMY: [mhm], 285.612 287.382 BRAD: [That''s] gonna sound sonically super[2ior2"
doc#15,"(THROAT)2] 274.946 275.727 BRAD: [2(H) U=m2], 275.727 278.565 (TSK) ... in addition to that it gives you Dolby C. 278.565 278.996 TAMMY: .. [Mhm], 278.996 280.622 BRAD: [(H)] When you''re making your own tapes at ho=me, 280.622 281.977 like let''s [2say2] from the CD, 280.925 281.228 TAMMY: [2hm2]. 281.977 282.360 [3Mhm3], 281.977 284.241 BRAD: [3(H)3]",making,"a <coll>tape</coll> to play back on this tape [4deck4], 283.922 284.289 TAMMY: [4mhm4], 284.289 285.612 BRAD: you''re gonna wanna record it in Dolby C. 285.612 286.011 TAMMY: [mhm], 285.612 287.382 BRAD: [That''s] gonna sound sonically super[2ior2]. 287.063 287.828 TAMMY: [2mhm2], 287.828 288.546 BRAD: (H) .. U=m, 288.546 290.650 or if f=riends are recording tapes in Dolby C=, 290.650 292.885 then you''ll be able to"
doc#15,"where it will do it in half the time. 451.800 452.619 TAMMY: [2hm2]. 454.335 455.490 BRAD: ... [3Or high speed dubbing3]. 454.300 454.505 TAMMY: [3Hm. 454.608 454.917 Hm. 454.986 455.261 Hm3]. 455.329 455.793 .. Hm. 456.325 457.852 BRAD: ... (H) Which is s=ometimes nice, 457.800 460.460 .. so it doesn''t take the whole period of ti=me. 459.911 460.426 TAMMY: [Right]. 460.426 461.833 BRAD: [(H)] To",make,"your <coll>copy</coll> . 461.833 462.399 TAMMY: ... [2Mhm2], 462.399 464.081 BRAD: [2(H)2] And it will continue making the copy, 463.943 464.253 you know, 464.286 465.135 from side A then, 465.135 465.847 and it''ll flip over, 466.002 466.362 TAMMY: Right. 465.959 466.808 BRAD: and to side B. 467.289 468.653 .. (H) U=m, 468.335 469.622 ... (TSK) ... so we -- 469.639 470.265 we''ve talked about it, 470.265 470.540 how % -- 470.540 472.521"
doc#15,"]. 454.300 454.505 TAMMY: [3Hm. 454.608 454.917 Hm. 454.986 455.261 Hm3]. 455.329 455.793 .. Hm. 456.325 457.852 BRAD: ... (H) Which is s=ometimes nice, 457.800 460.460 .. so it doesn''t take the whole period of ti=me. 459.911 460.426 TAMMY: [Right]. 460.426 461.833 BRAD: [(H)] To make your copy. 461.833 462.399 TAMMY: ... [2Mhm2], 462.399 464.081 BRAD: [2(H)2] And it will continue",making,"the <coll>copy</coll> , 463.943 464.253 you know, 464.286 465.135 from side A then, 465.135 465.847 and it''ll flip over, 466.002 466.362 TAMMY: Right. 465.959 466.808 BRAD: and to side B. 467.289 468.653 .. (H) U=m, 468.335 469.622 ... (TSK) ... so we -- 469.639 470.265 we''ve talked about it, 470.265 470.540 how % -- 470.540 472.521 how it [has the] dubbing speed select buttons, 470.857 471.595 TAMMY: [Mhm], 472.436 473.405 BRAD: so you can make a"
doc#15,"... O[2kay2]. 537.177 537.906 BRAD: [2(H)2] U=m, 537.906 538.206 TAMMY: ... Hunh. 538.789 540.436 BRAD: ... (TSK) [which is] kinda nice. 539.707 539.990 TAMMY: [Wow]. 539.990 543.044 BRAD: .. Now the other [2thing 2] you can do with this deck= .. i=s, 540.634 541.354 TAMMY: [2Yeah2]. 543.688 544.906 BRAD: ... (H) in your system, 544.906 546.124 ... you can",make,"a <coll>copy</coll> , 546.124 547.308 from tape to tape, 547.754 549.444 ... (H) while you''re [listening to something else], 548.277 549.572 TAMMY: [(BLOWS_NOSE)] 550.979 551.442 BRAD: ... n=[2kay, 551.279 552.154 TAMMY: [2Unhunh, 551.425 552.884 BRAD: so you could be listening2] to your CD, 552.823 553.278 TAMMY: right2]. 552.901 554.273 BRAD: [3while you''re3] making a tape [4copy4]. 552.926 553.184 TAMMY: [3Right3]. 553.698 554.256"
doc#15,"544.906 BRAD: ... (H) in your system, 544.906 546.124 ... you can make a copy, 546.124 547.308 from tape to tape, 547.754 549.444 ... (H) while you''re [listening to something else], 548.277 549.572 TAMMY: [(BLOWS_NOSE)] 550.979 551.442 BRAD: ... n=[2kay, 551.279 552.154 TAMMY: [2Unhunh, 551.425 552.884 BRAD: so you could be listening2] to your CD, 552.823 553.278 TAMMY: right2]. 552.901 554.273 BRAD: [3while you''re3]",making,"a <coll>tape</coll> [4copy4]. 552.926 553.184 TAMMY: [3Right3]. 553.698 554.256 [4That''s4] right. 554.376 554.805 .. O[5kay5]. 554.796 555.354 BRAD: [5(H)5] Um=, 555.500 557.499 (H) the other thing you can do is=, 558.159 558.966 .. (H) um=, 559.008 560.475 ... (TSK) as I recall (Hx), 560.698 564.464 ... one can listen [to] ... (TSK) (H) the tuner,"
doc#15,"H) it''s a single cassette, 713.415 714.590 .. and it''s single direction, 714.590 715.205 TAMMY: m[hm], 714.685 716.225 BRAD: [where it] doesn''t flip over by itself. 716.295 716.750 TAMMY: .. [2right2], 716.605 717.560 BRAD: [2(H)2] What sets it apart, 717.560 719.395 is it has three discrete heads. 719.730 720.040 TAMMY: ... [hunh]. 720.040 720.370 BRAD: [Okay], 720.550 722.995 (H) and this will",make,"a superior tape <coll>copy</coll> , 722.995 723.390 TAMMY: Hm. 723.475 724.215 BRAD: (H) um=, 724.215 725.485 .. or a superior tape period. 725.870 726.575 (H) [U]=m, 725.925 726.335 TAMMY: [Hm]. 726.605 728.465 BRAD: (TSK) because it has three heads. 728.465 728.900 TAMMY: ... [Hm]. 728.955 729.775 BRAD: [(H)] And what it does, 729.775 731.310 is that it has a separate head for record, 731.310 732.505 .."
doc#16,"2Well, 517.105 517.665 JIM: n- .. no2. 517.045 517.550 MICHAEL: .. but the comm-2], 517.665 518.105 .. problem is, 518.105 520.325 .. communication between the branches of science. 520.325 520.780 JIM: .. [mhm]. 520.315 520.780 MICHAEL: [I think]. 520.780 521.475 JIM: .. (TSK) that''s [2true2]. 521.020 521.390 MICHAEL: [2cause2], 521.390 523.190 (H) who''s gonna .. be able to hold, 523.190 524.005 all that knowledge, 524.005 525.135 and",make,"the <coll>connections</coll> . 525.135 526.355 JIM: ... (H) Well, 526.355 527.425 the philosopher=s, 527.425 529.045 and the= spiritual leaders, 529.045 529.485 an=d, 529.485 529.805 I mean, 529.805 530.105 cause, 530.105 531.595 .. f- the stuff can be understand, 531.595 532.300 .. understood, 532.300 533.050 ... The [goa=ls, 533.050 534.375 MICHAEL: [(H) .. Those people can tell you=], 533.050 533.485 JIM: or the, 533.485 534.310 .. or the cutting -- 534.310"
doc#16,"benefit, 748.585 749.405 or to our detriment, 749.405 749.805 or something, 749.805 750.995 f- based on economic, 750.995 753.445 (H) .. wh- .. what the obvious, 753.445 753.780 or the & 753.780 754.060 MICHAEL: hm. 754.060 755.635 JIM: & more immediate econo[mic] -- 755.315 755.890 MICHAEL: [(TSK) Right]. 755.890 756.255 .. it''s like, 756.255 756.580 well, 756.580 756.890 .. gee, 756.890 757.040 yeah, 757.040 757.330 I know 757.330 758.855 I know how we can",make,"<coll>money</coll> with this. 758.855 760.615 ... I mean you just do it. 760.615 761.115 JIM: yeah. 761.115 763.060 .. (H) <X Well X> that''s what I like about fractals. 763.060 764.080 is because uh, 764.080 765.125 (H) uh, 765.090 769.250 ... with= these new mathematical ... formulas, 769.250 769.630 (H)[= 769.355 769.815 MICHAEL: [mhm]. 769.630 770.280 JIM: even] though, 770.280 770.810 .. you know, 770.810 772.230 .. because it''s mathematical,"
doc#16,"or it might never happen but, 918.545 919.140 (H) it''s -- 919.140 919.715 to me=, 919.715 922.865 (H) tha=t was scientific irresponsibility. 922.865 923.960 (H) A=nd, 923.960 925.420 w- without the knowledge of, 925.420 925.980 .. of f-, 925.980 927.615 .. what fractals symbolize, 927.615 928.335 at this point, 928.335 928.795 to me, 928.795 929.950 (H) 0- uh, 929.950 930.335 .. they -- 930.335 930.600 .. w- -- 930.600 932.360 they could",make,"that <coll>decision</coll> easier. 932.360 933.600 ... And, 933.600 935.080 (H) with the sci[entif-] -- 934.840 936.645 MICHAEL: [fractals] could have [2made the de2]cision [3easier3]? 935.445 935.850 JIM: [2(H)2] 936.270 936.645 [3No3]. 936.645 936.970 No. 936.970 938.395 Without the knowledge of fractals. 938.395 939.635 The decision was made easier. 939.635 941.755 [If frac]tals were known at that time, 939.775 940.180 MICHAEL: [oh]. 941.755"
doc#16,"928.795 929.950 (H) 0- uh, 929.950 930.335 .. they -- 930.335 930.600 .. w- -- 930.600 932.360 they could make that decision easier. 932.360 933.600 ... And, 933.600 935.080 (H) with the sci[entif-] -- 934.840 936.645 MICHAEL: [fractals] could have [2made the de2]cision [3easier3]? 935.445 935.850 JIM: [2(H)2] 936.270 936.645 [3No3]. 936.645 936.970 No. 936.970 938.395 Without the knowledge of fractals. 938.395 939.635 The <coll>decision</coll> was",made,"easier. 939.635 941.755 [If frac]tals were known at that time, 939.775 940.180 MICHAEL: [oh]. 941.755 943.720 JIM: (H) there might have been a little more caution, 943.720 944.460 because there was, 944.460 945.645 (H) [there''s this window]. 944.755 946.340 MICHAEL: [but fractals] don''t uh, 946.340 948.460 .. don''t imply any .. particular morals. 948.460 949.735 JIM: (H) well they imply, 949.735 950.725 no they don''t imply morals,"
doc#17,"181.571 than if you just put em on the silly machine. 181.611 182.058 MARCIA: O[kay]. 181.887 182.361 LINDSEY: [Yep]. 182.677 183.862 ... As we know from the sheep. 184.283 184.823 KRISTEN: ... Well, 184.678 185.968 and from other things too. 186.073 186.732 ... Just -- 187.772 188.548 MARCIA: ... [(TSK) Yeah]. 187.770 188.548 KRISTEN: [Are those good]? 188.548 189.009 .. Do you like em? 189.009 189.536 LINDSEY: Yeah. 190.839 191.629 ... Did you",make,"<coll>em</coll> ? 191.629 192.261 KRISTEN: ... I made em. 192.261 192.761 .. Yeah. 192.761 193.143 .. ah -- 193.143 194.735 I was thinking they were more like a, 194.735 196.157 (H) .. chocolate chip cookie bar. 196.144 197.592 .. And then as I got through the recipe, 197.592 199.356 I noticed that they don''t [have any] flour in em. 198.329 199.014 MARCIA: [@@] 199.343 200.199 LINDSEY: @@@ 200.304 200.883 ... They''re [good]. 200.514 202.568 KRISTEN: [So] they"
doc#17,"silly machine. 181.611 182.058 MARCIA: O[kay]. 181.887 182.361 LINDSEY: [Yep]. 182.677 183.862 ... As we know from the sheep. 184.283 184.823 KRISTEN: ... Well, 184.678 185.968 and from other things too. 186.073 186.732 ... Just -- 187.772 188.548 MARCIA: ... [(TSK) Yeah]. 187.770 188.548 KRISTEN: [Are those good]? 188.548 189.009 .. Do you like em? 189.009 189.536 LINDSEY: Yeah. 190.839 191.629 ... Did you make em? 191.629 192.261 KRISTEN: ... I",made,"<coll>em</coll> . 192.261 192.761 .. Yeah. 192.761 193.143 .. ah -- 193.143 194.735 I was thinking they were more like a, 194.735 196.157 (H) .. chocolate chip cookie bar. 196.144 197.592 .. And then as I got through the recipe, 197.592 199.356 I noticed that they don''t [have any] flour in em. 198.329 199.014 MARCIA: [@@] 199.343 200.199 LINDSEY: @@@ 200.304 200.883 ... They''re [good]. 200.514 202.568 KRISTEN: [So] they''re actually more like granola bars [2than2]"
doc#17,"]. 693.490 694.155 LINDSEY: [Prime Mo]ver? 694.155 694.800 KRISTEN: Prime mover. 695.240 696.430 ... On Saturday morning. 696.430 698.860 Saying that they had a few puppies left that they were gonna sell, 698.860 701.045 and then they''re taking orders for Christmas puppies. 701.045 701.740 ... And I thought, 701.765 704.745 that''s ... probably who that was. 705.465 706.120 LINDSEY: ... Last week, 706.120 706.680 or, 707.355 707.600 KRISTEN: ... [x] 707.355 708.765 MARCIA: [Guess] they gotta",make,"<coll>money</coll> somehow, 708.765 709.060 huh. 709.060 709.380 LINDSEY: Oh, 709.380 709.995 Saturday night. 710.175 710.880 KRISTEN: Want one of these? </s><s> 1.175 1.995 FRANK: ... (TSK) Well, 1.995 2.390 [with all-] -- 1.995 3.250 MELISSA: [Not] before I gradu[2ate2]. 3.010 3.415 FRANK: [2Well2]=, 3.415 6.030 they''re really concerned about these proposals on the ballot, 6.031 7.079 for next week. 7.079 8.151 ... or two weeks from now, 8.151 8.849 or whenever"
doc#18,"proposals on the ballot, 6.031 7.079 for next week. 7.079 8.151 ... or two weeks from now, 8.151 8.849 or whenever it is, 8.849 9.618 next week I guess. 10.177 10.969 MELISSA: ... Mom? 10.969 13.088 ... [do I] really have to go through and r- read this, 10.969 11.667 FRANK: [(SNIFF)] 13.088 16.139 MELISSA: to make sure that I didn''t leave out any of my sentences or any[2thing2]. 15.813 17.629 JAN: [2You2] need to",make,"<coll>progress</coll> . 17.629 19.772 not go back over what you''ve already done. 19.749 20.145 MELISSA: [Okay], 20.145 22.008 because out of the eight that I''ve done, 22.008 24.733 ... I notice on one of them I skipped two sentences? 24.733 25.920 .. They weren''t really important, 25.897 27.155 but I did skip two of em? 27.155 30.811 .. and so now I''m paranoid that I''m gonna skip a bunch more, so I have to go back and proofread. 30.811 31.976 does it matter?"
doc#18,"20.145 MELISSA: [Okay], 20.145 22.008 because out of the eight that I''ve done, 22.008 24.733 ... I notice on one of them I skipped two sentences? 24.733 25.920 .. They weren''t really important, 25.897 27.155 but I did skip two of em? 27.155 30.811 .. and so now I''m paranoid that I''m gonna skip a bunch more, so I have to go back and proofread. 30.811 31.976 does it matter? 32.930 34.048 JAN: ... Not at this point, 34.048 36.237 You should be",making,"<coll>progress</coll> . 36.237 36.843 MELISSA: ... (Hx) 36.843 37.425 Okay. 37.425 38.892 FRANK: (SNIFF) 38.892 41.291 JAN: ... Your ten minutes are up. 41.291 43.713 MELISSA: ... And I''ve proofread the whole thing. 43.713 45.920 ... % 45.157 48.488 45.920 48.488 JAN: How many pages .. do you have [to copy]. 46.997 47.766 MELISSA: [<P Excuse me P>]. 47.766 49.629 .. (H) Just two more. 49.629 51.422 ... actually, 51.422 52.703 <> 52.703"
doc#18,"-- 159.042 159.555 FRANK: .. [2last night2]? 159.042 159.555 BRETT: [20nh2]. 159.555 159.955 (BELCH) 159.955 161.121 RON: ... [I don''t] think [2so2]. 160.202 160.686 FRANK: [and], 160.849 161.738 160.849 161.738 [2recorded2] the game. 161.738 164.698 ... I figured [3he''d be interested in hearing him at least3]. 162.745 164.698 BRETT: [3Excuse me=3][4=4]. 164.338 165.896 JAN: [4Well his4] <coll>mind</coll> ''s",made,"up. 165.896 166.279 BRETT: % ... (THROAT) 166.279 166.854 FRANK: Well I know that. 166.854 167.837 but it might just be fun t-, 167.837 168.747 .. to listen to him. 168.747 169.490 BRETT: <<SINGING 169.490 170.089 MELISSA: (H) One thing is, 170.089 171.982 never bring up politics with my grandpa #Hutch. 171.982 172.510 because, 172.510 173.660 .. you''ll get in a big family & 173.037 173.636 BRETT: SINGING>> 173.636 174.163 MELISSA: & ar[gument, 173.804 174.546 JAN"
doc#18,"176.176 was it Grandpa ~Flynn? 176.176 177.039 (H) Well anyway, 176.829 184.851 177.039 177.758 either [way] -- 177.638 179.938 FRANK: [It is not] pleasant <SM to talk about it [2with either one2] [3of em, 178.956 179.962 RON: [2(LAUGHTER)2[3=3][4=4] 179.962 180.513 MELISSA: [3% .. Either way, 179.962 180.555 FRANK: believe me SM>. 180.681 182.380 @@@@@@@@@3] 180.555 182.143 MELISSA: [3I",made,"some <coll>comment3</coll> ] 182.119 183.700 182.119 183.700 [4I made some s=tupid4] comment, 183.700 185.258 like why are you voting for them. 185.306 186.672 (H) or something like that. 186.672 187.463 (H) And then %, 187.463 188.373 ... they went on, 188.373 188.733 for like, 188.733 189.619 an hour. 189.619 190.817 .. or the whole dinner time. 190.817 192.303 which was probably forty-five minutes. 192.303 193.262 (H) about, 193.262 194.819 BRETT: ... (Hx)[=] 194.028 195.466"
doc#18,"H) Well anyway, 176.829 184.851 177.039 177.758 either [way] -- 177.638 179.938 FRANK: [It is not] pleasant <SM to talk about it [2with either one2] [3of em, 178.956 179.962 RON: [2(LAUGHTER)2[3=3][4=4] 179.962 180.513 MELISSA: [3% .. Either way, 179.962 180.555 FRANK: believe me SM>. 180.681 182.380 @@@@@@@@@3] 180.555 182.143 MELISSA: [3I made some comment3] 182.119 183.700 182.119 183.700 [4I",made,"some <coll>s</coll> =tupid4] comment, 183.700 185.258 like why are you voting for them. 185.306 186.672 (H) or something like that. 186.672 187.463 (H) And then %, 187.463 188.373 ... they went on, 188.373 188.733 for like, 188.733 189.619 an hour. 189.619 190.817 .. or the whole dinner time. 190.817 192.303 which was probably forty-five minutes. 192.303 193.262 (H) about, 193.262 194.819 BRETT: ... (Hx)[=] 194.028 195.466 MELISSA: [the%] .. political views,"
doc#18,". 287.940 289.377 FRANK: [somebody], 287.940 289.258 BRETT: [is in here]. 289.258 290.530 FRANK: [2wasn''t using their2] tickets, 289.258 290.168 BRETT: [2Doesn''t tear2]. 290.530 291.247 FRANK: and gave em to us, 291.247 291.942 and we heard, 291.750 293.116 ... Chi=n Ki=m. 293.811 294.937 BRETT: ... Korean? 294.937 296.087 FRANK: ... Uh= -- 296.087 297.717 ... Violinist. 297.717 298.124 RON: .. Hm. 298.124 299.586 FRANK: .. who",makes,"his <coll>living</coll> , 299.586 300.233 ... from doing this. 300.233 301.095 X: .. M[hm]. 300.424 301.191 FRANK: [I think]. 301.143 301.838 .. He''s really good. 301.838 302.150 Oh, 302.150 302.273 BRETT: Hm. 302.202 302.466 FRANK: boy, 302.466 303.091 really good. 303.180 306.137 303.211 304.393 ... Understatement. 304.275 305.134 ... So it was pretty neat, 305.134 306.436 ... we hadn''t been to a concert in, 306.436 308.059 ... I don''t know when. 309.723 311.239 ... uh this"
doc#18,"know somebody who makes a] living as a d- [2musician2]. 378.605 381.501 FRANK: [2I think it''s2] so much an hour for performances. 381.501 382.060 JAN: .. Hm. 382.060 382.771 FRANK: I don''t think they- -- 382.738 385.397 ... I don''t think they get paid for all that rehearsal time. 385.041 385.414 BRETT: ERASER_NOISE>> 385.130 386.540 (H) My cello teacher, 386.540 387.904 FRANK: .. [I could ask #John #Nelson]. 386.667 387.836 BRETT: [",makes,"his <coll>living</coll> off of], 387.836 388.175 FRANK: He''d know. 388.073 388.869 BRETT: [playing the] cello. 388.073 388.818 MELISSA: [But he''s] -- 388.937 390.173 .. But see he''s a teacher though. 390.173 392.765 .. (H) ... He makes [his money teaching]. 391.477 392.561 BRETT: [He teaches Saturdays], 392.561 393.967 BRETT: . in *Verrian Springs and here, 393.967 394.628 RON: ... Mhm. 394.628 396.084 BRETT: ... And -- 396.084 397.592 ... he"
doc#18,"FRANK: .. XXXXX] 930.825 931.520 BRETT: At school, 931.520 932.350 you can [color it in, 931.900 932.215 FRANK: [Yeah, 932.215 932.545 so anyway, 932.545 933.350 that was real sudden]. 932.220 933.360 BRETT: cause they have the big markers]. 933.350 934.430 FRANK: ... Last week. 934.430 935.840 ... Last Thursday as a [matter of] fact. 935.220 935.440 BRETT: [Hm]. 935.870 936.255 FRANK: [Well]. 935.870 936.960 MELISSA: [How are you] gonna",make,the <coll>strings</coll> . 936.985 938.455 Are you [2gonna leave the little white2] areas? 937.230 938.105 FRANK: [2<X This past Wednesday X>2]. 938.455 940.855 ... (H) 940.855 943.155 BRETT: ... I''m just [gonna make] the lines here. 941.480 942.270 FRANK: [(THROAT)] 946.980 948.230 JAN: .. <X What do you say X>. 946.385 946.385 948.035 951.465 BRETT: .. (H) .. I''ll [do] <VOX some_p=_[2thing
doc#18,"a .. nice mood today. 1004.905 1005.905 BRETT: .. <VOX Yes we are. 1005.905 1008.190 ... [I''m all] cheerful VOX>. 1006.915 1007.415 RON: [(SNIFF)] 1008.195 1014.815 BRETT: ... (VOCAL_NOISE) 1009.855 1019.510 1014.815 1019.510 ... <SING Hm hmhm SING>. 1019.510 1020.715 ... <VOX Oh, 1020.625 1021.245 .. boy VOX>. 1021.250 1024.355 (VOCAL_NOISE) 1024.355 1027.015 .. <SING X XXXXX XX SING> 1027.015 1027.910 MELISSA: .. (H) [<X we could",make,"<coll>X</coll> >] -- 1027.015 1028.845 FRANK: [(TSK) Well starting] in November, 1028.845 1030.590 we''re gonna be looking at the sky. 1030.590 1033.890 ... (H) I have a day by day November calendar, 1033.890 1035.205 1033.890 1035.205 of where to look, 1035.205 1036.270 and what to look [for. 1035.930 1037.220 MELISSA: [(Hx)=] 1036.265 1038.605 FRANK: as in] ... planets, 1038.605 1040.860 ... it''s pretty neat looking. 1040.860 1041.905 RON: .. Do you have a"
doc#19,") (SWALLOW) ... Broiling fish. 69.804 71.153 ... (H) Don''t you like that? 72.262 73.755 ... (H) You know he had that uh, 73.755 76.148 @ (H) .. he had that breakfast all cooking. 76.148 79.768 @@@ (H) .. While the disciples were still out in the boat. 79.768 82.161 @ ... And then uh, 82.161 84.634 .. of course he has a special interview with Peter. 85.160 86.784 ... Not the first time he''d seen him, 86.784 88.914 he",made,"a special resurrection <coll>appearance</coll> , 88.914 89.634 uh .. to Peter. 90.099 91.116 ... (H) But uh, 91.116 92.114 there in the morning, 92.114 93.025 early morning, 93.025 94.412 in the Lake of Galilee. 95.163 97.358 ... And there are cocks crowing in the distance. 98.196 100.863 ... (TSK) (H) And Jesus says to Peter, 100.863 102.304 ... (H) do you love me, 102.304 103.390 more than these? 104.518 105.630 ... (TSK) Simon, 105.630 106.495 .. son of Jonah,"
doc#19,"TSK) (H) Our heavenly Father, 1434.525 1439.505 ... we ... annot find words to express our love for you, 1441.065 1444.400 ... because we are overwhelmed by your love for us. 1445.475 1446.790 ... Lord Jesus, 1446.920 1449.040 ... how may we speak to you, 1449.380 1451.955 ... of that .. which you give to us. 1452.450 1453.785 ... Spirit of God, 1454.245 1455.650 ... how we praise you, 1455.650 1459.300 ... that when we do not know what to pray as we should, 1459.475 1461.520 ... you",make,"<coll>intercession</coll> for us, 1461.520 1463.525 with groanings that cannot be uttered. 1463.915 1465.195 ... (H) And o Lord, 1466.370 1468.855 ... receive we pray ... this morning, 1468.855 1471.875 ... the incense (H) of our love for you, 1472.670 1473.265 AUD: ... (COUGH) 1473.000 1474.350 JEFF: and forbid Lord, 1475.025 1478.745 ... that this should be just a passing emotion in our hearts, 1479.255 1483.435 ... uh b=urn it upon= the deepest .. recesses of our being. 1484.195 1486.305 ..."
doc#20,"is really, 1294.544 1295.670 (H) his fears. 1295.670 1298.847 ... (H) What he= was .. afraid of. 1298.847 1301.349 ... In becoming ... a disciple. 1301.349 1303.626 ... In becoming (H) a Christian. 1303.626 1305.177 ... (H) And it brought me back, 1305.177 1308.054 .. to the time when I was studying the Bible. 1308.054 1311.857 ... (H) And I remember all of the fears that were in m=y life. 1311.857 1315.209 ... in c- in in ..",making,"a <coll>decision</coll> , 1315.209 1316.911 (H) to follow Christ. 1316.911 1318.962 ... (H) You know I can remember the fear of, 1318.962 1320.763 (H) they all wanna take my money. 1320.763 1329.245 MANY: ... (LAUGHTER)[=]= 1322.940 1324.291 WALT: [That was a fear for me. 1324.291 1325.542 That was real. 1325.542 1327.293 ... I worked hard for my money. 1327.293 1329.320 (H) I was concerned] about this, 1329.320 1330.796 (H) <MRC <<POUND"
