"","article.id","text.id","comment"
"539",3,539,"Der israelische Angriff auf die Schule in Gaza vom 10.08. gehört nicht zum Thema? "
"540",3,540,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/ed"
"541",3,541,"Entfernt. Bitte belegen Sie Ihre Aussagen mit entsprechenden, seriösen Quellen Danke, die Redaktion/es"
"542",3,542,"Es muss allen klar sein, was in den nächsten Tagen auf dem Spiel steht. Da geht es nicht mehr um den begrenzten Krieg in Israel und dem winzigen Gazastreifen, so entsetzlich der für beide Seiten ist. Es geht um nichts weniger als um das Verhindern eines Flächenbrands, in den nach Israel, dem Libanon und dem Iran auch die USA, weitere Anrainerstaaten und mittelbar als Verbündete auch wir Europäer hineintaumeln könnten. Die dann beteiligten Armeen verfügen über eine ungleich größere Zerstörungskraft und die Zahl potentiell gefährdeter Zivilisten wäre um ein Vielfaches höher.Die Vermittler müssen beide widerborstigen Seiten, Israel wie die Hamas, zu einer Vereinbarung zwingen. Die Welt kann und darf sich von den verbohrten und radikalisierten Anführern auf beiden Seiten nicht in ein noch größeres Unheil hineinziehen lassen. Das ist in niemandes Interesse. Jedwede Vereinbarung, die das noch abwendet, ist besser als dieses Schreckensszenario. "
"543",3,543,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/tba"
"544",3,544,"Die Hamas strebt nach eigenen Angaben die Umsetzung eines von US-Präsident Joe Biden im Mai vorgestellten Waffenruhe-Plans an. Israel hingegen beharrt laut New York Times jedoch darauf, weiterhin die Grenze zwischen dem Gazastreifen und Ägypten zu kontrollieren.Der Plan ist vom UN-Sicherheitsrat angenommen worden, die Hamas stimmt ihm zu, nur Israel verweigert sich ihm, obwohl es damals hieß, Israel würde ihm zustimmen.In dem von den Vereinigten Staaten ausgearbeiteten Text wird die Hamas aufgefordert, einen von US-Präsident Joe Biden am 31. Mai angekündigten Waffenstillstandsvorschlag zu akzeptieren, der bereits von Israel angenommen worden sei.Die Resolution wurde mit großer Mehrheit und 14 Ja-Stimmen angenommen, wobei Russland sich enthielt und sich entschied, sein Vetorecht nicht auszuüben. Außerdem fordert sie beide Parteien auf, die Bedingungen des Vorschlags „ohne Verzögerung und ohne Bedingungen“ vollständig umzusetzen.https://unric.org/de/gaza-sicherheitsrat-unterstuetzt-plan-fuer-waffenruhe/"
"545",3,545,"""A statement by the Israel Defense Forces (IDF) and the Israeli Security Agency said ""at least 19 Hamas and Islamic Jihad terrorists"" were ""eliminated"" in the attack""https://www.bbc.com/news/articles/cn0lx2xgn55oDazu hätte ich 2 naive Fragen:Woher weiß die IDF nach einem Airstrike, die Anzahl der mindestens getöteten Feinde?Weiss sie auch die Anzahl der mindestens getöteten Zivilisten?"
"546",3,546,"Mal ´ne Frage: Gibt es eigentlich Belege für die israelische Behauptung, dass der gefolterte - zur Erinnerung: Folter ist ein Verbrechen gegen die Menschlichkeit und ein Kriegsverbrechen - Gefangene tatsächlich ein Hamas-Kämpfer war?Wie inzwischen bekannt sein dürfte, hat Israel sehr viele Zivilisten eingekerkert und zum Teil ja auch wieder freigelassen. WEIL sie Zivilisten waren. Auch diese berichteten gegenüber Menschenrechtsorganisationen von ungeheuerlichen Foltermethoden.Allein die isr. Behauptung, es habe sich um einen Hamas-Kämpfer gehandelt, ist ja kein Beleg. Ich finde es nicht gut, einfach nur das Wording inkl. allerlei Behauptungen der staatsräsonal verteidigten Kriegspartei zu übernehmen.Mal abgesehen davon, dass so ein bisschen Hausarrest jetzt nicht wirklich eine Strafe ist für Verbrecher, die brutale sexuelle Folter begangen haben.Und komm´mir hier keiner mit: aber die andere Seite... Vergeltung und blutrünstige Rache sind schlicht einer selbsternannten ""demokratischen Zivilisation"" unwürdig. Man kann sich nicht einerseits als besserer Demokrat aufblasen und andererseits solche monströsen Taten relativieren oder gar gutheißen, egal welcher Seite."
"547",3,547,"Gegenvorschlag an RunarS : Alle diejenigen Israelis und Palästinenser, die keine Probleme mit der anderen Religion oder Rasse haben, erhalten ein großes Kernland in dem Bereich Israel/Palästina, in dem sie miteinander leben.  Die Radikalen mit weitergehenden Ansprüchen werden, getrennt natürlich, in 2 weiteren Randgebieten untergebracht und können bei Bedarf, jederzeit gegeneinander hetzen, polemisieren oder ihre Kämpfe austragen. Von uns und dem Westen unterstützt wird nur das Kernland. Na gut, unwahrscheinlich  ......   aber sonst ?"
"548",3,548,"Hier einmal ein Literaturhinweis der vielleicht hilft, den Konflikt aus einer erweiterten  Perspektive zu betrachten. Über Palästina - von Hannah Ahrendt . Zwei bisher unbekannte Essays von Hannah Arendt aus den Jahren 1944 (""American Foreign Policy and Palestine"")  und 1958         (  ""The Palestine Refugee Problem"", den sie als Mitglied des ""Istitute for mediterranean affairs"" schrieb), eingebettet in Erläuterungen der zeitgenössischen politischen Debatten und einigen Stellungnahmen.Piper Verlag   EAN 978-3-492-07319-6"
"549",3,549,"4. November 1995, Jitzchak Rabin, Augenblicke vor seiner Ermordung:„Ich möchte gerne jedem Einzelnen von euch danken, der heute hierher gekommen ist, um für Frieden zu demonstrieren und gegen Gewalt. Diese Regierung, der ich gemeinsam mit meinem Freund Schimon Peres das Privileg habe vorzustehen, hat sich entschieden, dem Frieden eine Chance zu geben – einem Frieden, der die meisten Probleme Israels lösen wird. […] Der Weg des Friedens ist dem Weg des Krieges vorzuziehen. Ich sage euch dies als jemand, der 27 Jahre lang ein Mann des Militärs war.“Rabin wurde von einem rechtsextremen, nationalreligiösen Mitglied der Siedlervertretung - Jigal Amir - ermordet.Nethanjahu hatte mit Reden und Plakaten gegen Rabin gehetzt diesen, weil er Frieden mit den Palästinensern wollte -  als ""Volksverräter"" diffamiert.Seitdem geht Israel den Weg des Krieges und der Vernichtung der Palästinenser.Und jetzt endet dieser Weg in einer Sackgasse: die nationalreligiösen Fanatiker und Siedlerterroristen, eine rechtsradikale, menschenverachtende Regierung, eine inzwischen folternde IDF, ein schwaches Rechtssystem ohne denokratischen politischen Rückhalt…gerade habe ich noch einmal vergegenwärtigt, dass Rabin die Rede für Frieden und den Ort seiner Ermordung durch diesen religösfanatischen Siedler auf dem - inzwischen nach ihm umbenannten-""Platz der Könige Israels"" hielt.Und wenn man die/das Bücher/Buch der Könige (Tanach/erstes Testament) anschaut findet sich auch da nur Blut, Gemetzel und Zersetzung."
"550",3,550,"Es will doch keiner Frieden.Dann hätte man die Gaza-Besetzung nicht so raffiniert einfädeln müssen..."
"551",3,551,"Soviel zum geiseltausch---A 60-year-old Israeli was severely wounded by Hamas terrorist gunfire in Kalkilya Monday evening, and two Palestinians were wounded, the IDF reported.The terrorist who carried out the attack, named Tarek Ziad Abd al-Rahim Daud, 18, was released from Israeli prison in the hostage and prisoner exchange deal in November, Israeli media reported. ---Ein 60-jähriger Israeli wurde am Montagabend in Kalkilya durch Schüsse von Hamas-Terroristen schwer verletzt, zwei Palästinenser wurden verletzt, berichtete die israelische Armee.Der Terrorist, der den Anschlag verübte, der 18-jährige Tarek Ziad Abd al-Rahim Daud, wurde im November im Rahmen eines Geisel- und Gefangenenaustauschs aus einem israelischen Gefängnis entlassen, berichteten israelische Medien.https://www.jpost.com/breaking-news/article-814445 "
"552",3,552,"und tschüss Abraham Accords...Netanyahu's office slams Ben-Gvir for breaking Temple Mount status quohttps://www.jpost.com/breaking-news/article-814514""Ben-Gvir attempted to assert that the status quo, under which Jews can visit but not pray on the Temple Mount, no longer exists. …… To underscore his point, both he and Wasserlauf prayed there for the return of the hostages, the well-being of the soldiers, and victory in the war.""Das Video im Beitrag ist der Hammer: ist dieser Ben-Gvir ein dummes Kind? ein total verantwortungsloser Politiker? oder eben das was er ist: ein religiöser TerroristEinen bessern Beweis, dass die israelische Politik nicht nur die Palästinenser tyrannisiert, sondern auf den religiösen Befindlichkeiten aller Muslime rumtrampelt, kann man sich ja kaum ausdenken.wird ""Am Yisrael Chai"" zur neuen Terrorparole der religiösen Suprematisten?Das müssen die arabischen Appeaser Länder ihren Bevölkerungen erst mal verklickern.(dabei siehr dieser Ben-Gvir eigentlich so niedlich aus. Ich muss immer an die Mecki- Figur meiner Kinderzeit denken)"
"553",3,553,"Neutralität..verstoßen. Wer also kein Terrorgefährder, kein Volksverhetzer, kein Aggressions- und Vernichtungsprediger ist, wäre für uns ok, egal ob Israeli oder ""Palästinenser"". Das hieße alles ""gelebte Neutralität"". Und ich persönlich wäre dafür. "
"554",3,554,"NeutralitätIch sagte gestern, im Nahostkonflikt wäre ich persönlich gerne neutral. Daraufhin fragte man mich, ob ich dann auch gegen Waffenlieferungen an Israel wäre. Die Frage ist für mich keine Fangfrage. Ich meine es ernst mit Neutralität. Als Neutrale dürften wir Israel und Gaza bzw. das Konstrukt ""Palästina""  nicht militärisch, nicht waffentechnisch, nicht politisch, nicht diplomatisch, sondern ausschließlich  humanitär zu unterstützen. Vorausgesetzt, wir hätten die Kontrolle über die Verwendung und Verteilung humanitärer Güter selbst inne. Also keine Waffen an Israel, aber nicht als politisches Druckmittel, sondern weil wir im Nahostkonflikt neutral sind. Kein Geld an die UNRWA und an die Autonomiebehörde, aber nicht als politisches Druckmittel, sondern wegen unserer Neutralität. Keine Unterstützung für das internationale ""Besatzungs-"" und ""Illegalitäts""-Narrativ, aber nicht aufgrund einer Staatsräson, sondern unserer Neutralität wegen. Gerade deshalb sollte es auf nationaler Ebene ""Territorien umstritten"" und ""Status ungeklärt"" heißen. Des Weiteren: Keine ""Forderungen"" nach ""Deals"", ""Waffenstillständen"" und ""Zweistaatenlösungen"". Es liegt an den Parteien selbst, wie sie ihre politischen Beziehungen gestalten. Wir haben uns da raus zu halten, weil neutral. Im Übrigen: Keine Teilnahme an irgend welchen internationalen Boykott-Kampagnen. Und: Keine Sanktionen gegen Individuen, die weder unsere nationale Sicherheit gefährden noch gegen unser innerstaatliches Recht........."
"555",3,555,"Laut COGAT wurden gestern 194 Hilfslieferungen nach Gaza gebracht. Yesterday, 194 trucks carrying humanitarian goods were transferred to Gaza. @UN aid organizations did not collect any trucks from the Gazan side of Kerem Shalom. Not one. All while 114 private sector and other international organizations trucks were collected. Approximately 575 trucks are waiting for collection.https://x.com/cogatonline/status/1822980899547259183"
"556",3,556,"Die Länder fordern außerdem, die Bemühungen um einen Waffenstillstand und eine Vereinbarung zur Freilassung von Geiseln im Gazastreifen wieder aufzunehmenHerr Galant spricht immer noch von einer Waffenruhe (temporär). ""Die Länder ""fordern"" immer noch einen ""Waffenstillstand"" (dauerhaft, d. h. ein Überleben des Terrorregimes) , so als wären sie im Nahostkonflikt keine Neutralen. Es liegt nämlich an den Parteien selbst, ob sie sich für einen dauerhaften Waffenstillstand entscheiden oder nicht. Israel ist weder dazu verpflichtet noch daran interessiert, der Hamas in Gaza ein Überleben zu ermöglichen. Wer einen dauerhaften Waffenstillstand ""fordert"", handelt bewusst oder unbewusst im Interesse des genozidalen und geiselmörderischen Terrorregimes. "
"557",3,557,">> Er und der Militärapparat würden die erste Option unterstützen, sagte Galant demnach, anstatt von einem""'totalen Sieg' und all diesem Unsinn zu sprechen"". <<Ja. All dieser Unsinn, von Anfang an, und genau dieser Herr hat reichlich zu all diesem Unsinn beigetragen, „complete siege“, das war genau der. Aber schön, dass denen das nun, bald ein Jahr und Zehntausende toter Zivilisten später, selbst auffällt :-|"
"558",3,558,"Das ""einzige Hindernis"" für ein Geiselabkommen sei der Chef der palästinensischen Terrororganisation Hamas, Jahia Sinwar.Vielleicht hätte Israel den alten Chef und Verhandlungsführer der Hamas, der verhandlungsbereit war, nicht wegbomben sollen."
"559",3,559,"Entfernt. Bitte verzichten Sie auf Spekulationen. Danke, die Redaktion/AB"
"560",3,560,"Was denken sich Scholz und andere? Waffenstillstand? Mit der Hamas? Deren einzige Existenzberechtigung ist der Kampf gegen Israel. Da gibts keinen ""Frieden"", wie man ihn vielleicht zwischen zwei Ländern aushandeln könnte. Das ist eine Illusion. Das hat die Hamas just gerade mit der Ermordung einer weiteren Geisel bestätigt. Die Hamas muss vernichtet werden - je kompletter, desto besser.Nicht viel sinnvoller diese Bettelanrufe in Teheran. Der Iran hat als erklärtes Staatsziel die Vernichtung Israels. Solange das nicht offiziell geändert wird, gilt dasselbe wie für die Hamas. Wie naiv kann man sein? Ob Iran nun selber angreift oder Hamas, Hisbollah, etc. vorschickt. Den Iran hätten wir z. B. schon direkt nach dem 7.10. mit Sanktionen zuschütten sollen - das ist die einzige Sprache, die die verstehen.Stattdessen wird inzwischen schon fast so getan, als handele es sich bei den Terrororganisationen und dem Terrorstaat Iran um sowas wie Verhandlungspartner auf gleichem Level. Weit gefehlt - es sind Mörder und ihre Auftraggeber, sonst nichts. Ich hoffe, die Israelis erwischen diesen elenden Sinwar-Massenmörder als nächsten. Und bald."
"561",3,561,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/tba"
"562",3,562,"USA halten iranischen Angriff auf Israel in dieser Woche für möglichDie Geheimdienste der USA sind im Allgemeinen gut informiert. Weshalb das wahrscheinlich dann auch so passieren wird.Die Welt, vom kleinen, lokalen bis zum globalen, ist seit längerem bereits längst ein Unfall, dem man bei der Entstehung zuschaut und mehr halt auch nicht kann: zusehen und verblüfft, fasziniert und erschrocken es staunend zur Kenntnis nehmen. Es gibt anscheinend auch abstrakt, konzeptionell keine überzeugende Lösung und also Hoffnung: Autokratie läuft praktisch stets auf die Dominanz der brutalsten und zumindest bauernklügsten raus. Und Demokratie praktisch auf die der 50% am wenigsten hellen Kerzen auf der Torte plus 1. Das Ergebnis sieht man halt. Ich verbuche das so langsam unter Gnade der nicht zu frühen und zugleich aber auch nicht zu späten Geburt. Für mich passt's also wenigstens vermutlich "
"563",3,563,"Der bewaffnete Arm der Terrororganisation Hamas hat nach eigenen Angaben eine israelische Geisel im Gazastreifen getötet und zwei weitere lebensgefährlich verletzt. Keiner gibt nach, dies gibt wiederum Israel einen (berechtigten?) Anlass, den Kampf weiter zu führen. Worauf die Hamas wieder reagieren wird. Leidtragende sind die Geiseln und die Zivilisten. Mir ist schleierhaft, wie das jemals enden soll. "
"564",3,564,"""Hamas töten nach eigenen Angaben eine israelische Geisel""- Korrekt wäre ""Hamas ermordet Israelische Geisel."""
"565",3,565,"Verteidigungsminister Gallant nennt einen »totalen Sieg« über die Hamas »Unsinn«. https://www.spiegel.de/ausland/israel-benjamin-netanyahu-und-yoav-gallant-im-streit-totaler-sieg-sei-unsinn-a-5313b65b-f6e1-47b5-b9cd-9637e5573326Die letzten drei, die unbedingt noch weitermachen wollen, sind Netanjahu und seine beiden Kompagnons Ben-Gvir und Smotrich. "
"566",3,566,"Berlin schützt Netanjahu – Experte Kenneth Roth: „Missverständnis der Staatsräson“Der IStGH hat im Mai Haftbefehle gegen Israels Regierungschef wegen Kriegsverbrechen beantragt. Deutschland fordert den Gerichtshof nun auf, davon abzusehen.[...]Um die beantragten Haftbefehle gegen Netanjahu und Galant zu verzögern, stelle Berlin die „wilde Theorie“ auf, dass der IStGH während eines laufenden Krieges keine Anklage erheben dürfe. Folge man dieser Logik, dann wäre auch die Anklage gegen den russischen Präsidenten Wladimir Putin nicht haltbar, so Roth.[...]Das Bestreben der Bundesregierung, israelische Amtsträger vom Geltungsbereich des humanitären Völkerrechts auszunehmen, beruhe auf einem „Missverständnis der Staatsräson“, so Roth weiter. Der Weg zur Wiedergutmachung des Holocaust bestehe nicht darin, die israelische Regierung zu verteidigen, egal was sie tue, sondern darin, Rechtsnormen zu verteidigen, die Juden und alle anderen schützten. „Wenn die Palästinenser heute vom Schutz der Menschenrechte ausgeschlossen werden, werden es morgen auch die Juden sein"".https://www.berliner-zeitung.de/politik-gesellschaft/geopolitik/berlin-schuetzt-netanjahu-experte-kenneth-roth-missverstaendnis-der-staatsraeson-li.2244112Ein saubere Analyses des aktuellen Glanzstücks in Sachen verlogene Doppelmoral, Made in Germany.Ansonsten absolut kein Glanzstück @Scholz und @Baerbock. Sie sollten sich zutiefst schämen den guten Namen Deutschland auf der internationalen Bühne derart zu beschmutzen."
"567",3,567,">> Verprellt Netanjahu seinen wichtigsten Verbündeten? <<Aus dem oben verlinkten Text: „Wie die israelische Zeitung Ha'aretz mit Verweis auf diplomatische Quellen berichtete, steht die US-Regierung kurz davor, nicht länger nur die Hamas für den Stillstand der Gespräche verantwortlich zu machen, sondern auch IsraelsRegierungschef. Man habe ""den Punkt erreicht, an dem Netanjahus Verhalten dazu führen würde, dass das Weiße Haus ihn öffentlich beschuldigt, den Gesprächen zu schaden und die Freilassung der Geiseln zu verhindern"", heißt es in dem Bericht.“Die USA sind jetzt quasi fast an der Schwelle dazu, öffentlich das zu sagen, was seit geraumer Zeit erkennbar ist für jeden, der es erkennen will. So weit ist es gekommen. Jeden Moment machen die das. Und das vor dem Hintergrund, dass Netanyahu Bidens „israelischen“ Plan bekanntlich umgehend einen „non-starter“ genannt hat -> https://www.theguardian.com/world/article/2024/jun/01/biden-gaza-ceasefire-deal-lack-of-influence-netanyahuVor rd. 2 Monaten, wenn ich mich recht entsinne :-|"
"568",3,568,"Es ist schade. In Israel demonstrieren 100.000 Menschen zurecht gegen Menschen wie Smotrich. In Gaza war dies bis jetzt leider noch nicht der Fall. Dort waren sogar Zivilisten am 7.10 involviert und haben Geiseln genommen oder sie sogar zuhause bei sich gefangen gehalten. Freed hostage says she was abducted by armed Gaza civilians, sold to Hamashttps://www.timesofisrael.com/freed-gaza-hostage-says-she-was-abducted-by-armed-civilians-sold-to-hamas/Es könnte so viel Leid erspart bleiben, würden sich die Palästinenser geschlossen gegen die genozidale Regierung stellen. In einigen Fällen gibt es anscheinend auch schon Gazaner, die hier wirklichen Mut erweisen und sich offen gegen die Hamas ausssprechen oder Informationen wie bei Mohammed Deif liefern. Leider werden solche Aussagen dann bspw. von AlJazeera gekürzt:In the video, the doctor is seen crying and screaming about the casualties, saying: “It is true that we are steadfast;” but then the video suddenly cuts, and the man is seen crying again.In a longer, uncut version of the video circulating online, the reason for the cutting and editing became clear. During his original speech, the man also said: “This rotten leadership will end up blaming us that we... it is true that we are steadfast, however, our leadership is scum. Our leadership got used to this bloodshed""https://www.jpost.com/middle-east/article-806444"
"569",3,569,"Entfernt. Bitte verzichten Sie auf Unterstellungen. Danke, die Redaktion/md"
"570",3,570,"Entfernt. Bitte verzichten Sie auf Unterstellungen. Danke, die Redaktion/md"
"571",3,571,"Scholz fordert Netanjahu zu Abkommen mit Hamas aufDer Staat Israel ist befugt, diesen Krieg so lange zu führen, bis die Hamas kapituliert oder in einen Friedensvertrag einwilligt. Alle von Gaza ausgehenden Bedrohungen gehören für die Zukunft ausgeschaltet. Dies gehört mit zum Selbstverteidigungsrecht, das die Hamas am 07.10 ausgelöst hat. Ob ""wir"" Israel  dabei unterstützen oder nicht, ist ""unsere"" Sache. Ich persönlich wäre da gerne neutral. Aber auf jeden Fall dürfen ""wir"" Israel nicht dafür kritisieren, dass es sein Recht auf Selbstverteidigung gegen den genozidalen Radikalislamismus vollumfänglich wahrnimmt. Und wenn ""wir"" die Art und Weise kritisieren wollen, wie es sich verteidigt, dann sollte ""wir"" ""unsere"" Kritik nicht an ""unseren"" angeblichen oder tatsächlichen moralischen Standards ausrichten, sondern an solchen völkerrechtlichen Normen, die für Israel bindend sind. "
"572",3,572,"Vizepräsident der EU-Kommission wirft israelischen Ministern Aufrufe zu Kriegsverbrechen vorIch wüsste gerne, was Herr Borrell an Art. 23 der Vierten Genfer Konvention rechtlich auszusetzen hat. "
"573",3,573,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/CF"
"574",3,574,"Der militärische Druck muss aufrecht erhalten und wenn möglich noch gesteigert werden, bis die Hamas bedingungslos kapituliert oder von der lokalen Bevölkerung von der Macht entfernt wird."
"575",3,575,"Hier schreiben immer wieder Kommentatoren, dass sich die Menschen in Gaza gegen die Hamas zur Wehr setzen sollen. Wie kann das konkret gemacht werden? Hier sind einige Hürden, die einem kollektiven Aufstand im Weg stehen: -Vernetzung: In Gaza gibt es nur sehr sporadisch Internet und Mobilnetz, was eine soziale Vernetzung einschränkt. Die meisten Zivilisten sind Binnenvertriebene, die immer und immer wieder fliehen mussten. Das erschwert soziale Vernetzung, und damit auch die Möglichkeiten, sich kollektiv zu Protesten zu organisieren.-Asymmetrie: Die Hamas ist eine bewaffnete Terrororganisation. Ihr gegenüber steht eine Zivilbevölkerung, die zur Hälfte minderjährig ist. Hinzu kommen alte Menschen, Menschen mit Behinderungen oder Verletzungen, und die Tatsache, dass die Zivilisten durch Hunger und Krankheiten geschwächt sind.       Ideologie:Erhebungen zeigen, dass eine Mehrheit der (Erwachsenen) Bevölkerung Gazas die Hamas unterstützt. ¹-Ermordnungen Oppositioneller: Seit der Machtübernahme hat es in Gaza immer wieder gewaltvolle Auseinandersetzungen zwischen Fatah-Anhängern und der Hamas gegeben. ² 2009 folterte und ermordete die Hamas Fatah-Anhänger und der Kollaboration mit Israel Beschuldigte. ³ Im Israel-Gaza-Krieg 2014, wurden ebenfalls mutmaßliche Israel-Kollaborateure von der Hamas gefoltert oder ermordet. ⁴  (1/2)"
"576",3,576,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/md"
"577",3,577,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/md"
"578",3,578,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/tba"
"579",3,579,"Entfernt. Bitte verzichten Sie auf Pauschalisierungen. Danke, die Redaktion/tba"
"580",3,580,"Es ist folglich nicht allein der aus unlauteren und egoistischen Gründen kriegsbereite Netanyahu, der das Ende der Schlächterei und die Freilassung seiner Landsleute hinauszögert. Die Terrortruppe Hamas, die immer mehr dazu übergeht, sich als Opfer der Israelis zu inszenieren (obwohl die Bevölkerung die Opfer bringen muss), scheut den Tag wie der Teufel das Weihwasser, an dem die Weltöffentlichkeit die Wahrheit über das wahre Schicksal der seit jetzt zehn (!) Monaten in ihren Kerkern festgehaltenen Geiseln erfahren wird. "
"581",3,581,"Hamas will, dass Vermittlerländer Israel zu Annahme des Biden-Plans zwingen Es ist keine Aufgabe von Vermittlern, jemanden zu etwas zu zwingen. "
"582",3,582,"Entfernt. Bitte verzichten Sie auf Pauschalisierungen. Danke, die Redaktion/tba"
"583",3,583,"Entfernt. Bitte verzichten Sie auf Unterstellungen. Danke, die Redaktion/md"
"584",3,584,"""Es dürfe keine weiteren Verzögerungen geben. Die Kämpfe müssten sofort enden und alle von der Hamas noch festgehaltenen Geiseln freigelassen werden, hieß es. Im Gazastreifen benötigten die Menschen dringend Hilfsgüter.""Im Gazastreifen benötigten die Menschen dringend Hilfsgüter... meiner Ansicht nach ist das den Terroristen vollkommen egal!Das einzige, das ich mich frage, ist: WANN bei uns ankommt, dass sie mit uns spielen.Ich glaube nicht daran, dass sie beabsichtigen die Geiseln jemals frei zu lassen - den Krieg zu beenden."
"585",3,585,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/tba"
"586",3,586,"""Die Vermittler sollten Israel ""zwingen"", Joe Bidens Vorschlag für eine Feuerpause umzusetzen, fordert die Terrorgruppe""Die Hamas mögen eventuell ganz gut daran tun. Da Netanjahus Verbündete drohen seine Regierung aufzulösen und ihm wegen der Korruptionsskandale Jahre an Gefängnis drohen, steht eine Waffenruhe außer Frage.Weitere Verhandlungen sind schlichtweg unsinnig, weil Netanjahu einfach nicht will. Die US hingegen finanziert den Großteil von allem und sind die einzigen die ihn dazu zwingen könnten. "
"587",3,587,"""In einer gemeinsamen Erklärung haben Deutschland, Frankreich und Großbritannien Israel und die Hamas zu Verhandlungen aufgerufen. Es dürfe keine weiteren Verzögerungen geben.""... Das ist alles was Deutschland jetzt für Israel tun will? Nur eine Forderung stellen u. keine Hilfe anbieten! Israel kämpft um seine Existenz, wieder einmal. Die USA stehen an ihrer Seite wie immer trotz dem Israel weltweit in der Kritik steht. Wie ich meine zu unrecht. Warum, weil die Hamas so ein grausames Verbrechen bei ihrem Überfall an der Bevölkerung Israels verübt haben. Für mich haben die Hamas Verbrecher jedes Existenzrecht verloren. Israel steht wohl möglich vor einem Krieg mit Iran und Hisbollah. Israel braucht ein hamasfreies Gaza, Iran darf keine Verbündeten in Gaza haben. Die Hamas haben die Möglichkeit zu kapitulieren und ihre Stellungen zwischen der Zivilgesellschaft zu verlassen. So richtig aber verlangt das niemand von der Hamas."
"588",3,588,"Hamas lehnt offenbar neue Verhandlungsrunde über Waffenruhe abWer kann der kann. "
"589",3,589,"""Erneut Raketenangriffe aus Libanon auf Norden Israels""Als es absehbar war, dass nach dem Rückzug von 2006 es keine Ambitionen gab, weder durch die libanesische Regierung, noch durch den Westen, hätte Israel die Ebtwaffnung und den Rückzug der Hisbolah bis nördl. des Litaniflusses selbst in Hand nehmen sollen.Die UN Resolution die zum Rückzug Israels geführt hatte war zu jenem Zeitpunkt sowieso nucht mehr gültig.Wenn der Iran auch noch die A Bombe hat, wird die Situation im Norden nochmals schwieriger."
"590",3,590,"Nach dem israelischen Luftangriff auf ein Schulgebäude in Gaza...Warum reden Sie immer nur von dem Gebäude ? Da sind etwa 100 Zivilisten gestorben, auch Kinder, der Grösse der Leichensäcke auf dem Euronews-Photo nach zu urteilen, und der EU-Beauftragte für Außen- und Sicherheitspolitik, Herr Borell nennt es ein ""durch nichts zu rechtfertigendes Massaker"" (https://de.euronews.com/2024/08/11/borell-zu-angriff-auf-schule-in-gaza-keine-rechtfertigung-fur-solche-massaker)"
"591",3,591,"Darf US-Militär noch in türkischen Häfen oder Flugplätzen Halt machen?Der letzte Senf, den ich in diesem Kommentarbereich abgebe. Ab nun werde ich mich nur noch in Bereichen aufhalten, in denen es weniger verbohrt zugeht."
"592",3,592,">> Die palästinensische Terrororganisation Hamas hat die Vermittlerländer aufgefordert, Israel zur Umsetzung des Waffenstillstandsplans von US-Präsident Joe Biden zu drängen, … <<Nicht doch. Ist denn der Herr Blinken schon wach, um zu erläutern, dass natürlich Israel (bekanntlich abzgl. der israelischen Regierung) einen Plan vorgeschlagen hat, den Herr Biden nur vor laufenden Kameras vorgetragen hat und nun sei Hamas am Zuge. Ich hatte mich schon so an diese Story gewöhnt :-|Oder gibt es gar keinen Plan vom 2. Juli. Oder was."
"593",3,593,"Ich hege keine Sympathien für die Hamas, aber das ewige Gerede von den Zivilisten als Schutzschilde scheint mir doch extrem heuchlerisch. 2,2mio Menschen auf 36.000ha ... sollen sich da die Kämpfer auf einer Seite konzentrieren und den Gegner einladen auf sie zu zielen? Welche reguläre oder irreguläre Streitkraft würde sowas tun?"
"594",3,594,"Der Konflikt ist die Geschäftsgrundlage der Hamas. Ziviles Leid ist ihre Kriegsstrategie. Die wären reichlich dumm, sich ernsthaft an einer Konfliktlösung zu beteiligen."
"595",3,595,"""Die Berichte aus Gaza sind schrecklich"", schrieb das Ressort von Außenministerin Annalena Baerbock (Grüne) auf der Plattform X. „Dass Zivilisten getötet werden, die Schutz suchen, ist nicht hinnehmbar. Die wiederholten Angriffe der israelischen Armee auf Schulen müssen aufhören und rasch aufgeklärt werden.“Fast jeden Tag eine neue Nebelkerze. und statt sanktionen weitere Waffenlieferungen.. Wer sollte das bitte als ernstgemeinte aAufforderung verstehen, die bisherige Vorgehensweise zu ändern/beenden?"
"596",3,596,"Entfernt. Bitte verzichten Sie auf Spekulationen. Danke, die Redaktion/tba"
